file_path,file_name,parent_dir,source_subdir,experiment_id,server_config_label,model_name,date,offload_gb,run_concurrency,run_id,condition,role,num_prompts,num_warmups,input_len,output_len,temperature,request_rate,burstiness,max_concurrency,duration,completed,failed,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,std_e2el_ms,p50_e2el_ms,p95_e2el_ms,p99_e2el_ms
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc4_run4.json,qwen_offload8_conc4_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-170140,8,4,4,,,20,1,256,64,0.0,inf,1.0,4,333.4838442229957,20,0,5120,1280,0.0599729202672447,3.838266897103666,19.19133448551833,2638.900601500063,2902.3827290002373,546.5654845225231,2902.3827290002373,3060.2537741498963,3060.482399628236,1015.1738523626952,1015.7206222698618,1.0981404863741828,1015.7206222698618,1015.9393030078862,1015.9393038523546,999.31157947031,1015.7811575008964,126.34200658001885,1015.7811575008964,1017.4149520014907,1018.921593380728,66594.85330034986,66894.57432649579,562.8957016860099,66894.57432649579,66905.79534300159,66906.80051899682
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc4_run5.json,qwen_offload8_conc4_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-170827,8,4,5,,,20,1,256,64,0.0,inf,1.0,4,333.5127148180036,20,0,5120,1280,0.0599677286993808,3.837934636760372,19.189673183801855,2639.081466448988,2901.5461314993445,545.4231728781308,2901.5461314993445,3060.2019503006886,3060.395146857336,1015.2615445531872,1015.8175717777568,1.1064181748260584,1015.8175717777568,1016.0776253698656,1016.0806304581243,999.3978907812334,1015.8256840004468,126.35282863373976,1015.8256840004468,1017.7295740002592,1018.6995083984948,66600.55877329978,66897.60457349985,559.5930611559734,66897.60457349985,66912.29737334688,66912.52422346741
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc8_run1.json,qwen_offload8_conc8_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-171303,8,8,1,,,20,1,256,64,0.0,inf,1.0,8,202.4016440850028,20,0,5120,1280,0.098813426592526,6.3240593019216655,31.620296509608327,3272.370838950519,3532.952462999674,569.2720066793706,3532.952462999674,3549.258545946577,3549.55240679039,1019.135032433336,1019.1152076269703,2.967048305661196,1019.1152076269703,1026.5677430325302,1026.6359570255493,1003.2108833210884,1018.864912999561,127.79892779163912,1018.864912999561,1020.6923499561526,1022.1084072494704,67477.87788225069,67744.2577949987,525.1583879378311,67744.2577949987,67753.48084994876,67753.77927079411
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc8_run2.json,qwen_offload8_conc8_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-171739,8,8,2,,,20,1,256,64,0.0,inf,1.0,8,202.3884876670054,20,0,5120,1280,0.0988198500346841,6.324470402219787,31.622352011098936,3270.0140121502045,3529.59198699682,568.5835803028709,3529.59198699682,3545.828677048121,3546.205242607539,1019.1190029499952,1019.0987526507272,2.997269834967772,1019.0987526507272,1026.4954064103335,1026.6306583867936,1003.1951386968672,1018.817885502358,127.79363646580528,1018.817885502358,1020.8076679999068,1021.8140190577832,67474.51119799989,67744.73930199747,527.575325780065,67744.73930199747,67749.04238554736,67749.40886591183
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc8_run3.json,qwen_offload8_conc8_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-172215,8,8,3,,,20,1,256,64,0.0,inf,1.0,8,202.40022525999663,20,0,5120,1280,0.0988141192743667,6.32410363355947,31.620518167797343,3274.039557800279,3537.708615502197,570.3949000629079,3537.708615502197,3549.295286150664,3549.6929204319167,1019.0911087809552,1018.989458634938,2.937153381689393,1018.989458634938,1026.468823341265,1026.6011686555487,1003.1676362507596,1018.7401369985308,127.80008723389396,1018.7401369985308,1020.3908630050136,1021.695035709272,67476.77941100046,67733.96547749871,523.3222232682728,67733.96547749871,67759.79124510159,67760.17787382
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc8_run4.json,qwen_offload8_conc8_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-172651,8,8,4,,,20,1,256,64,0.0,inf,1.0,8,202.38687734500127,20,0,5120,1280,0.0988206363098668,6.324520723831478,31.622603619157392,3272.020859949044,3534.9468209969928,569.8217356614406,3534.9468209969928,3546.869283099295,3547.219386218276,1019.0601582341357,1019.0932704127114,2.958696132288791,1019.0932704127114,1026.5162531595763,1026.5205513938129,1003.1371763750144,1018.7478570005624,127.79299819700212,1018.7478570005624,1020.406065447969,1021.4052282087504,67472.81082869958,67737.64475200005,525.0207079015543,67737.64475200005,67749.88120095077,67749.88247699075
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc8_run5.json,qwen_offload8_conc8_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-173127,8,8,5,,,20,1,256,64,0.0,inf,1.0,8,202.3798040390029,20,0,5120,1280,0.0988240901554859,6.3247417699511,31.6237088497555,3272.9702624492347,3532.780013501906,568.8419232149579,3532.780013501906,3549.494050100475,3549.8224324210605,1018.990086719044,1018.9086586507896,2.939431502243206,1018.9086586507896,1026.3535953396636,1026.5051452266905,1003.0682083210878,1018.6979045029148,127.77669249737956,1018.6979045029148,1020.6665105506544,1021.8697909967158,67469.34572574901,67736.33492149747,523.7103548008674,67736.33492149747,67740.70395204799,67741.02211920843
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc12_run1.json,qwen_offload8_conc12_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-173458,8,12,1,,,20,1,256,64,0.0,inf,1.0,12,137.18250120800076,20,0,5120,1280,0.1457911892835028,9.330636114144184,46.65318057072092,4080.5350784496113,4792.500220497459,944.936738664115,4792.500220497459,4794.273317199259,4794.635703441745,1025.0189056999911,1026.0025251904844,7.150179241349786,1026.0025251904844,1028.050945497596,1047.9052806423854,1009.0028557960976,1025.11730799597,136.30520890420786,1025.11730799597,1027.242628550448,1028.8468659092175,68656.72613754905,69430.84716799785,860.2881954266481,69430.84716799785,69432.57125919918,69432.94278064044
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc12_run2.json,qwen_offload8_conc12_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-173828,8,12,2,,,20,1,256,64,0.0,inf,1.0,12,137.16192476200376,20,0,5120,1280,0.1458130602548991,9.332035856313546,46.66017928156773,4077.338821800732,4788.6265109991655,944.1385795090343,4788.6265109991655,4790.186312950391,4790.707276988251,1024.898044163476,1025.861469142881,7.130413019540602,1025.861469142881,1027.9312945760987,1047.7513221025629,1008.883906245302,1024.9152219985262,136.29381788981237,1024.9152219985262,1027.0260019937268,1029.376169915122,68645.91560409972,69417.95547850052,858.1673688476791,69417.95547850052,69419.65927600359,69420.17996719915
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc12_run3.json,qwen_offload8_conc12_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-174159,8,12,3,,,20,1,256,64,0.0,inf,1.0,12,137.1732972030004,20,0,5120,1280,0.1458009715287542,9.33126217784027,46.65631088920134,4077.708174598956,4789.493631997175,944.4834354518204,4789.493631997175,4791.265329550515,4791.279899509536,1024.9801075627074,1025.9267803651005,7.106176453373475,1025.9267803651005,1028.030185349249,1047.7804672412249,1008.9646555195316,1025.2885369991418,136.28539154920233,1025.2885369991418,1027.356432999295,1028.200327579398,68651.45495104953,69422.89965549935,857.7098697215495,69422.89965549935,69424.77360165067,69424.8448083314
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc12_run4.json,qwen_offload8_conc12_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-174530,8,12,4,,,20,1,256,64,0.0,inf,1.0,12,137.16239429800044,20,0,5120,1280,0.1458125611058363,9.332003910773524,46.66001955386761,4081.690742650244,4797.707790999993,948.1987165857184,4797.707790999993,4799.529890997292,4799.800618202789,1024.8550105809652,1025.8439970397349,7.1648253049311,1025.8439970397349,1027.7804555991652,1047.7821796912838,1008.8415189601618,1025.0359150013535,136.35703852417865,1025.0359150013535,1027.4486124984833,1029.5543502979854,68647.55640925105,69425.9569575006,864.9869175998197,69425.9569575006,69427.79772454924,69428.09075851073
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc12_run5.json,qwen_offload8_conc12_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-174901,8,12,5,,,20,1,256,64,0.0,inf,1.0,12,137.15101686699927,20,0,5120,1280,0.1458246570595593,9.332778051811797,46.663890259058974,4079.134153548876,4792.745452497911,946.0385885024756,4792.745452497911,4794.704725556221,4794.737185909908,1024.8028659230351,1025.8086771270123,7.160427526326251,1025.8086771270123,1027.7639854436225,1047.685861812542,1008.7901753320637,1025.0606820009125,136.29334633931086,1025.0606820009125,1027.072002553905,1027.7911971545109,68641.71470670008,69418.50868199617,863.4924846629283,69418.50868199617,69420.49093124879,69420.64097425216
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc16_run1.json,qwen_offload8_conc16_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-175230,8,16,1,,,20,1,256,64,0.0,inf,1.0,16,135.6407532029989,20,0,5120,1280,0.1474483112760967,9.436691921670192,47.183459608350965,3715.148952350864,4098.589217501285,765.9259913939135,4098.589217501285,4100.224495548173,4100.246832706616,1024.7073367873077,1026.0894629126783,5.8684034262737335,1026.0894629126783,1026.881403411827,1038.9070513236254,1008.696173389842,1025.52531299807,130.28718767481456,1025.52531299807,1028.3894040512678,1029.4205931045144,68271.71116995123,68742.00027950428,816.5943171866444,68742.00027950428,68743.84452200538,68743.85315560256
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc16_run2.json,qwen_offload8_conc16_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-175559,8,16,2,,,20,1,256,64,0.0,inf,1.0,16,135.63770347699756,20,0,5120,1280,0.1474516265559726,9.43690409958225,47.18452049791126,3716.8217264003033,4100.005726002564,765.7312645296593,4100.005726002564,4101.556047401391,4102.069813481066,1024.7118595849315,1026.1311691270198,5.919003196471203,1026.1311691270198,1026.921548222971,1038.9140879049214,1008.7006200976476,1025.6635200021265,130.2863198429189,1025.6635200021265,1028.4242690482645,1028.8276935964675,68273.66888025099,68746.13277750177,820.2964539032299,68746.13277750177,68747.9031342984,68748.34804285842
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc16_run3.json,qwen_offload8_conc16_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-175928,8,16,3,,,20,1,256,64,0.0,inf,1.0,16,135.64501080100308,20,0,5120,1280,0.1474436831984984,9.4363957247039,47.18197862351951,3716.5878821513616,4099.551629999041,765.9307263192702,4099.551629999041,4101.889277600276,4101.950922718097,1024.7543309984192,1026.1587599603183,5.896110839081712,1026.1587599603183,1026.948832284977,1038.9486389903589,1008.7424143304644,1025.6329929979984,130.2972396313883,1025.6329929979984,1027.896442000565,1029.7843863051094,68276.11073505177,68747.58091750118,818.7884851246581,68747.58091750118,68749.88307760141,68749.93937232051
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc16_run4.json,qwen_offload8_conc16_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-180258,8,16,4,,,20,1,256,64,0.0,inf,1.0,16,135.64864871499594,20,0,5120,1280,0.1474397289575727,9.436142653284657,47.18071326642328,3716.0165586497897,4098.494861002109,764.8884798074643,4098.494861002109,4100.47872569703,4100.889242734411,1024.7251977674637,1026.1003474920542,5.849853943589106,1026.1003474920542,1026.8907139532184,1038.8914157938184,1008.7137541351694,1025.6848335011457,130.27438416882367,1025.6848335011457,1027.455659552652,1028.5129509015678,68273.70401799999,68742.82857300204,814.5152316490628,68742.82857300204,68744.79189074773,68745.21774534776
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633\qwen_offload8_conc16_run5.json,qwen_offload8_conc16_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,bench_runs_offload_paper1_qwen_fullrep_offload8_20260602_133633,offload_paper1_qwen_fullrep,qwen25_7b_offload8,Qwen/Qwen2.5-7B-Instruct,20260602-180627,8,16,5,,,20,1,256,64,0.0,inf,1.0,16,135.63784095099982,20,0,5120,1280,0.1474514771082588,9.436894534928564,47.18447267464282,3716.258492499765,4099.1606095012685,765.4569701659318,4099.1606095012685,4100.955264345612,4101.154207268191,1024.687909373824,1026.0877536031387,5.894931708716497,1026.0877536031387,1026.8845487825088,1038.8893879786926,1008.6770440992268,1025.674838001578,130.28747958279385,1025.674838001578,1028.083267050533,1029.8962352980743,68271.5967830507,68742.68885200217,817.9734112591709,68742.68885200217,68744.69196054961,68744.71030010747
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc2_run1.json,qwen_offload12_conc2_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-084942,12,2,1,,,20,1,256,64,0.0,inf,1.0,2,974.9491066360006,20,0,5120,1280,0.0205138913035252,1.3128890434256184,6.564445217128092,3880.881332749868,4506.946928500838,1166.2479395347866,4506.946928500838,4515.421443800187,4516.963769559407,1483.541773309526,1483.588473269842,0.2541416291713722,1483.588473269842,1483.8255617341322,1483.8862211341327,1460.3611784304733,1482.9425829993852,184.0233089274429,1482.9425829993852,1485.3192628991565,1506.2131660002888,97344.01305125002,97971.63676050058,1178.1476323330571,97971.63676050058,97990.39158280048,97993.52361576103
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc2_run2.json,qwen_offload12_conc2_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-090745,12,2,2,,,20,1,256,64,0.0,inf,1.0,2,978.2892342820014,20,0,5120,1280,0.0204438516740692,1.3084065071404307,6.542032535702154,4209.550418750132,4507.003418500972,764.0472959597253,4507.003418500972,4514.361158899737,4515.617422180112,1483.630388133334,1483.6854352936552,0.2325673812878022,1483.6854352936552,1483.8868586389035,1483.9401455563666,1460.448408271874,1482.9389070000616,184.0369791706628,1482.9389070000616,1485.75319730071,1505.3625385993837,97678.26487115015,97983.67929150027,773.0069029239444,97983.67929150027,97994.07575140004,97995.31141107918
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc2_run3.json,qwen_offload12_conc2_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-092547,12,2,3,,,20,1,256,64,0.0,inf,1.0,2,978.2427594890014,20,0,5120,1280,0.0204448229296859,1.308468667499901,6.542343337499506,4210.225346899915,4507.881342999099,764.0508903701417,4507.881342999099,4515.396695351228,4516.076216669171,1483.5429880174568,1483.559627904758,0.2343658019755631,1483.559627904758,1483.9587582158697,1484.0672962526974,1460.3623954312482,1482.8513299989936,184.02783741840773,1482.8513299989936,1485.7690925502538,1505.86690604021,97673.43359199968,97972.51126149968,772.1674690981488,97972.51126149968,98002.9872889987,98005.34424659956
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc2_run4.json,qwen_offload12_conc2_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-094350,12,2,4,,,20,1,256,64,0.0,inf,1.0,2,978.2580601819992,20,0,5120,1280,0.0204445031572539,1.3084482020642525,6.542241010321263,4210.120212699803,4507.686900499721,765.0489787851155,4507.686900499721,4516.394376399694,4517.125487279845,1483.5680310769858,1483.576930539678,0.186791754073423,1483.576930539678,1483.8484260007958,1483.885161276352,1460.387014621875,1482.8268969995406,184.0311140438646,1482.8268969995406,1485.6378926500838,1506.3957567604666,97674.90617054992,97973.78939900044,772.2118003192763,97973.78939900044,97992.7177277502,97992.96087835112
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc2_run5.json,qwen_offload12_conc2_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-100142,12,2,5,,,20,1,256,64,0.0,inf,1.0,2,968.232352856001,20,0,5120,1280,0.0206561988359569,1.3219967255012457,6.609983627506229,3222.4892376000757,4504.073269499713,1505.6894012480311,4504.073269499713,4515.4751176999525,4517.086449940016,1483.333843348414,1483.376292968257,0.2554011358866181,1483.376292968257,1483.6553303841124,1483.6670546990458,1460.1565282585966,1482.856164500845,183.9904467410888,1482.856164500845,1485.0693129508727,1505.9294425102598,96672.52136855014,97958.09800150074,1519.6809561462685,97958.09800150074,97978.3676017004,97978.49611313955
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc4_run1.json,qwen_offload12_conc4_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-101134,12,4,1,,,20,1,256,64,0.0,inf,1.0,4,487.6387851080017,20,0,5120,1280,0.0410139648665772,2.6248937514609447,13.124468757304724,3494.972729750134,4222.703183499107,1106.7556387801142,4222.703183499107,4250.825201399312,4251.081357879921,1485.407663698409,1485.338115730147,0.202698568112509,1485.338115730147,1485.7930347761708,1485.8275394758375,1462.1979971843714,1485.0009184992814,184.237481348812,1485.0009184992814,1487.7496527504263,1500.2997809018416,97075.65554274988,97821.97970050038,1112.5979539619675,97821.97970050038,97830.42784139945,97830.69551947984
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc4_run2.json,qwen_offload12_conc4_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-102121,12,4,2,,,20,1,256,64,0.0,inf,1.0,4,483.2046006799974,20,0,5120,1280,0.0413903343880722,2.648981400836622,13.24490700418311,2895.530026950292,3293.920585001615,1206.7478592245209,3293.920585001615,4175.5576211468,4175.627513029685,1483.3111110182545,1484.9499347539736,2.155285939011021,1484.9499347539736,1485.1524602698362,1485.1525345809516,1460.1341835624992,1485.1071009998122,185.2416860077433,1485.1071009998122,1486.8832824511628,1488.2306927918762,96344.13002110033,96716.71063050051,1198.9504728877112,96716.71063050051,97465.74910229829,97466.22439566183
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc4_run3.json,qwen_offload12_conc4_run3.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-103113,12,4,3,,,20,1,256,64,0.0,inf,1.0,4,487.55467560500256,20,0,5120,1280,0.0410210403072889,2.625346579666493,13.126732898332463,3855.1157093001166,4245.793066500482,802.406030301945,4245.793066500482,4471.306466652277,4472.372163729269,1484.239829046032,1485.027996484138,1.594132282851614,1485.027996484138,1485.367314425425,1485.3701690818723,1461.048406361718,1485.1015199983522,184.7206507132796,1485.1015199983522,1487.0292067018454,1487.9516274005073,97362.22493920012,97802.67906250263,825.447826257122,97802.67906250263,97817.35802554977,97817.4442027077
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc4_run4.json,qwen_offload12_conc4_run4.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-104103,12,4,4,,,20,1,256,64,0.0,inf,1.0,4,485.8053254220031,20,0,5120,1280,0.041168754135469,2.634800264670022,13.174001323350112,3446.433613949921,3899.891327499063,946.104119539154,3899.891327499063,4173.989971497758,4174.055080699727,1482.823288739689,1482.8223282777817,2.1699170141866744,1482.8223282777817,1485.1091183666267,1485.1102788987164,1459.6539820515716,1484.9960735009518,185.49365077958484,1484.9960735009518,1486.6941256481368,1487.9616263875869,96864.3008045503,97449.68822650117,977.176088542814,97449.68822650117,97461.63402259808,97461.68981572113
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc4_run5.json,qwen_offload12_conc4_run5.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-105053,12,4,5,,,20,1,256,64,0.0,inf,1.0,4,485.8562204730006,20,0,5120,1280,0.0411644415718897,2.6345242606009416,13.172621303004709,3448.5869138497947,3901.1056314993766,946.098937639358,3901.1056314993766,4177.808416646803,4177.896920929852,1482.9458960492077,1482.9151867301885,2.1843378656926995,1482.9151867301885,1485.1678095730183,1485.1691814574924,1459.7746815507803,1485.0309115008713,185.5090419257509,1485.0309115008713,1487.0731639999576,1488.2996508097494,96874.17836494988,97463.95815650068,978.7441713903804,97463.95815650068,97466.41686685216,97466.6651109697
C:\projects\porto\runs\2026-06-01_Qwen\bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131\qwen_offload12_conc8_run1.json,qwen_offload12_conc8_run1.json,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131,offload_paper1_qwen_fullrep,qwen25_7b_offload12,Qwen/Qwen2.5-7B-Instruct,20260602-105733,12,8,1,,,20,1,256,64,0.0,inf,1.0,8,295.91458765199786,20,0,5120,1280,0.0675870701701277,4.3255724908881765,21.627862454440884,4785.380039300253,5171.733398001379,834.3667016460478,5171.733398001379,5185.480723198816,5185.879939040278,1490.0103440888904,1490.092400420638,4.4216124057553845,1490.092400420638,1501.037567622197,1501.0826308450585,1466.728766442975,1489.5269530006772,186.8675728440403,1489.5269530006772,1491.9147575501484,1493.901989820661,98656.03171690035,99047.43906100155,771.8296416200401,99047.43906100155,99062.90804165164,99063.30924033184
