dataset_model,path,date,experiment_id,server_config_label,model_key,model_name,offload_gb,concurrency,input_len,output_len,num_warmups,run_no,completed,failed,duration_s,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,p95_e2el_ms,p99_e2el_ms,validation_status
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out128_run1.json,20260704-083729,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,128,1,1,20,0,26.155987879999884,5100,2560,0.7646432660757178,97.87433805769187,292.8583709069999,47.17853530037246,43.012073501813575,61.04357755120873,62.436878711487225,20.20703928700548,20.20762911809821,20.212285658273302,20.21618602614373,20.049082091013304,20.202697998684016,20.347134498661035,20.68770358884649,2613.4725247500683,2609.4167859992012,2627.2424295508245,2628.8226299114467,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out128_run2.json,20260704-083805,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,128,1,2,20,0,26.05453556700013,5100,2560,0.7676206681393078,98.2554455218314,293.9987158973549,36.53338364983938,30.842631498671835,60.90762134972466,62.1890170714687,20.210344210233494,20.211162980300777,20.218959007870865,20.22129980786912,20.05235396444931,20.205062997774803,20.333400052368233,20.70137539954885,2603.247098349493,2597.2998199995345,2627.1843627000635,2629.674954141228,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out128_run3.json,20260704-083842,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,128,1,3,20,0,26.231703107001522,5100,2560,0.7624361986112059,97.59183342223436,292.01306406809186,54.71145505016466,60.28367300132231,60.96688034776889,62.55150086864887,20.207232679134417,20.205490527572923,20.216939008261804,20.21731470558734,20.049263260153793,20.20578299925546,20.338650950361625,20.669461299257815,2621.0300053002356,2626.479955000832,2628.0719693491847,2629.304512267772,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out128_run4.json,20260704-083918,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,128,1,4,20,0,26.045290275000298,5100,2560,0.7678931503096781,98.2903232396388,294.1030765686067,36.526507300186495,31.388886000058847,43.79941845108988,49.53622449043905,20.210921376771488,20.210629724407603,20.22194316772026,20.22325040364187,20.05293041406304,20.207017001666827,20.33249945143325,20.723558099271028,2603.313522150165,2597.9431315008696,2610.872536500392,2615.888407298771,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out128_run5.json,20260704-083954,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,128,1,5,20,0,26.204492452998238,5100,2560,0.763227909713308,97.69317244330342,292.31628942019694,51.338405450042046,60.009533997799736,60.8035965489762,60.83400491192151,20.212288394885565,20.210163925206526,20.22008822717277,20.233048423371628,20.05428292031013,20.20807200096897,20.36339555215818,20.658665101036604,2618.299031600509,2626.583691500855,2627.903638349744,2628.1160484709108,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out32_run1.json,20260704-083400,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,32,1,1,20,0,6.854963237998163,5100,640,2.9175940563965077,93.36300980468825,837.3494941857978,57.63403569981165,60.451787498095655,61.41375754850742,62.839449910461546,20.18637999516349,20.179684548331295,20.227955837118873,20.271473412636446,19.555275695313412,20.183959999485523,20.540462001190463,20.768585799087305,683.41181554988,686.0294190009881,686.8665049489209,687.3364729910827,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out32_run2.json,20260704-083415,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,32,1,2,20,0,6.853376289000153,5100,640,2.9182696464661544,93.38462868691694,837.5433885357863,57.66515095001523,60.38734950016078,61.33539469738025,61.99180214025546,20.180098451607098,20.180328387141344,20.214858867779363,20.223093296110402,19.549154893758214,20.174203998976736,20.546407000256295,20.767571101860085,683.2482029498351,685.9220749993256,686.9675322992407,687.1310736612213,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out32_run3.json,20260704-083430,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,32,1,3,20,0,6.852566472000035,5100,640,2.9186145193514146,93.39566461924527,837.642367053856,57.8514777998862,60.42320549931901,61.22288215010485,62.3842708318989,20.171377658082363,20.176023370954827,20.188785374264096,20.189283345872912,19.54069148906683,20.172029000605107,20.518831049594155,20.836929600809526,683.1641852004395,685.8171045005292,686.3513978496485,687.59159397232,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out32_run4.json,20260704-083445,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,32,1,4,20,0,6.759063358000276,5100,640,2.958989868962726,94.68767580680723,849.2300923923024,48.23578630002885,46.85747400071705,61.06005030014785,61.79632766026771,20.178978298387058,20.17515993547051,20.22047308550569,20.22307848810376,19.548003575010853,20.176809000986395,20.545978550217114,20.869992900043144,673.7841135500275,672.5585149979452,686.4562702523472,686.8693644497762,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out32_run5.json,20260704-083501,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,32,1,5,20,0,6.82474651099983,5100,640,2.9305117732599837,93.77637674431948,841.0568789256154,54.83698679927329,60.22121349997178,61.48130049878092,62.3078537008405,20.17706605646738,20.17695285488322,20.196624716182637,20.20097446579213,19.54616508907634,20.175804502287065,20.579962998453993,20.74513699972158,680.326034549762,685.7467669997277,686.6043082500255,687.780944050246,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out64_run1.json,20260704-083523,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,64,1,1,20,0,13.282833739001944,5100,1280,1.5057028035572457,96.36497942766373,480.3191943347614,54.786474949469266,60.10518949915422,61.285906599187,62.74011491852434,20.180423090477273,20.181134571444883,20.1913470048119,20.198797972399685,19.864914663281752,20.17830399927334,20.456012949580327,20.743029999030114,1326.1531296495377,1331.657089998771,1332.248501500544,1333.3946954995554,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out64_run2.json,20260704-083545,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,64,1,2,20,0,13.31610831499711,5100,1280,1.501940321217967,96.12418055794988,479.1189624685315,57.70654329953686,60.25731799854839,61.50702665145218,62.111008531283005,20.186737287307523,20.185354484142625,20.199763617439736,20.20656788542553,19.87113287734985,20.18433850025758,20.396761499068816,20.6822129014472,1329.4709923999108,1332.053852498575,1333.4545884521503,1333.5431200907624,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out64_run3.json,20260704-083608,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,64,1,3,20,0,13.257670152001083,5100,1280,1.5085606875640396,96.54788400409853,481.2308593329287,51.63341350034898,60.09885200182907,61.22898280300433,61.97666775929974,20.19049010714442,20.187993698397932,20.208948984873132,20.217899384275256,19.874842702350293,20.187813501252094,20.52816554769379,20.741910010983702,1323.6342902504475,1332.3404399998253,1334.015469451333,1334.248279490348,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out64_run4.json,20260704-083630,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,64,1,4,20,0,13.16832530299871,5100,1280,1.5187960154238878,97.20294498712882,484.4959289202202,42.206565650121775,42.20699699908437,51.329093751155604,60.241777149822134,20.1982203539638,20.19653234922785,20.21121533252881,20.213181669673688,19.882404853123603,20.18908800164354,20.459858998219715,20.800486621628806,1314.6944479498416,1315.1904429996648,1322.9557276026753,1331.4746831216326,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc2_in256_out64_run5.json,20260704-083652,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,2,256,64,1,5,20,0,13.256253473999095,5100,1280,1.5087219054183096,96.55820194677182,481.28228782844076,51.31833094983449,60.05163000008906,61.17545314809831,62.3541242309875,20.193330599994667,20.190769857147224,20.20416316192697,20.2078647721086,19.87762727187601,20.186932999422424,20.468824101226346,20.670780709442624,1323.4981587494985,1332.2124340011214,1333.2478583983175,1334.1425972802244,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out128_run1.json,20260704-084236,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,128,1,1,20,0,13.323410266999417,5100,2560,1.501117176398729,192.1429985790373,574.9278785607132,58.95763079988683,62.423751998721855,63.11289204804779,63.16162401006295,20.49893766181599,20.498993094485392,20.50364588819256,20.50482775401694,20.33872304609332,20.492023500992218,20.676378001917325,21.06492901195452,2662.322713850517,2665.9940115005156,2666.5419205470243,2666.5724049077835,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out128_run2.json,20260704-084259,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,128,1,2,20,0,13.329403008003283,5100,2560,1.5004422919759823,192.05661337292574,574.6693978268013,59.141216699936194,62.422930999673554,63.24112095117015,63.46475778835156,20.506831875198575,20.50412453543571,20.516370370844342,20.51682925528296,20.346547173826934,20.4978290003055,20.718386000771716,21.0007667004902,2663.508864850155,2666.9720755016897,2668.0453420995036,2668.1219668185804,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out128_run3.json,20260704-084323,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,128,1,3,20,0,13.32620132000011,5100,2560,1.5008027809082984,192.1027559562622,574.8074650878783,58.166533849725965,62.343234500076505,63.31996354947478,63.32805831061705,20.509464685037386,20.51059529529041,20.514764418881594,20.51804764283216,20.3491624437504,20.498353500443045,20.738707999407776,21.04789299126423,2662.868548849474,2667.5487684988184,2668.0750720506694,2668.236040809097,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out128_run4.json,20260704-084346,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,128,1,4,20,0,13.279930952998257,5100,2560,1.5060319267311046,192.7720866215814,576.8102279380131,46.9627959000718,40.631472002132796,64.92661179872812,65.07660235816729,20.509250306692028,20.506192838577654,20.525762401557873,20.528123907077557,20.34891770077678,20.500997999988613,20.74988050244428,21.22014710064832,2651.6375848499592,2646.018155501224,2670.749340300972,2670.9066344585153,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out128_run5.json,20260704-084410,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,128,1,5,20,0,13.334274911001557,5100,2560,1.4998940799922182,191.98644223900394,574.4594326370196,58.75291720039968,62.319587501406204,62.8854943011902,63.03424606059707,20.51764166771186,20.517178822820274,20.5258850511694,20.525894446438155,20.35727935078029,20.5097684993234,20.758742948964937,21.109980901237574,2664.493408999806,2668.187881999984,2669.669482801328,2669.820902159481,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out32_run1.json,20260704-084006,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,32,1,1,20,0,3.4840181799991115,5100,640,5.740498173865758,183.69594156370425,1647.5229758994724,58.7414189501942,62.143991999619175,63.02849405019514,63.08058521124621,20.508213353223844,20.500512870996552,20.528003617777532,20.541438039705803,19.866938678109136,20.48567450219707,21.08869350176974,21.64208600705024,694.4960329001333,697.6172055001371,699.2687946512888,699.3450781308638,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out32_run2.json,20260704-084018,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,32,1,2,20,0,3.483019609000621,5100,640,5.742143957018541,183.74860662459332,1647.9953156643214,56.783562900091056,61.83272849921195,64.10236110205005,64.17463862009754,20.502044179034606,20.498554354837268,20.53699095156316,20.54568559675141,19.86106071406084,20.47718449830427,20.927151500472974,21.616344189533265,692.3469324501639,697.7080750002642,698.9805651008282,699.0314866193876,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out32_run3.json,20260704-084030,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,32,1,3,20,0,3.4821809910026786,5100,640,5.743526844720695,183.79285903106225,1648.3922044348396,56.68677100002242,61.99156749971735,63.34310515121615,63.42003463018045,20.497435093567482,20.49348204843315,20.544425130684694,20.545801490633522,19.856538862512707,20.46744399922318,21.059028000490798,21.921280897950055,692.1072589006144,697.1621470001992,698.2199852529448,698.3729770500213,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out32_run4.json,20260704-084042,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,32,1,4,20,0,3.482062124003278,5100,640,5.743722911240389,183.79913315969245,1648.4484755259916,56.7000368000663,61.98176199904992,63.59251769972615,63.71239554035128,20.498154461259425,20.498857758045027,20.556027856453568,20.556285055152387,19.857266829677656,20.47149849931884,20.898841949929192,21.724596210151503,692.1428250991084,697.2454614988237,698.3339406997402,698.4515841377288,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out32_run5.json,20260704-084054,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,32,1,5,20,0,3.4778659340008744,5100,640,5.750652951993569,184.0208944637942,1650.4373972221545,54.55009514989797,60.604054498980986,63.78628910024417,64.40862421848578,20.481916074195105,20.4835662903098,20.53298962901247,20.533657203258986,19.841525965614437,20.449512998311548,21.26806550040783,21.702187298214994,689.4894934499462,696.0169649992167,697.4304451525313,697.5002458308518,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out64_run1.json,20260704-084109,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,64,1,1,20,0,6.756797909998568,5100,1280,2.959981971697632,189.43884618864845,944.2342489715446,58.90009459999419,62.37635700199462,62.87756224992336,63.01559725034167,20.47788221745924,20.477717007942992,20.496109135721838,20.496928620796965,20.157787922647685,20.47195299928717,20.73368700202991,21.08686208972358,1349.006674299926,1352.4326135011506,1353.2343340995794,1353.267760422059,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out64_run2.json,20260704-084125,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,64,1,2,20,0,6.759517511000013,5100,1280,2.9587910627427565,189.36262801553642,943.8543490149393,58.70923214988579,62.14204049865657,62.86548294847308,63.116631787779625,20.490392309528985,20.488708190521088,20.50118470234872,20.51177071825285,20.17008325469476,20.471309002459748,20.877152998036763,21.31327870025416,1349.603947650212,1353.491086001668,1353.972365100708,1354.066682620687,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out64_run3.json,20260704-084141,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,64,1,3,20,0,6.760502955999982,5100,1280,2.958359774438068,189.33502556403636,943.7167680457437,59.148167399689555,62.14826549876307,63.380098298694065,63.52790765977261,20.48544823729672,20.485362761887483,20.497754619842336,20.498020752562468,20.165214481252747,20.475118499234668,20.729196049796883,21.306813090450305,1349.7314063493832,1352.9176234969782,1353.8748877483158,1354.0146935500525,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload0/llama_offload0_conc4_in256_out64_run4.json,20260704-084156,profile_grid_v2,llama_offload0,llama,meta-llama/Llama-3.1-8B-Instruct,0,4,256,64,1,4,20,0,6.761704157001077,5100,1280,2.9578342287117034,189.30139063754902,943.5491189590334,59.288753399960115,62.13446450055926,63.165159148047685,63.24756062997039,20.487233538092585,20.488793063498356,20.50521354917619,20.506223890787087,20.166975312500313,20.479638002143474,20.78655949972017,21.317161698789278,1349.984466299793,1352.8942814973561,1354.167758200856,1354.288236442735,OK
