dataset,defense,defense_param,jitter_rep,attacker_type,classifier,featureset,split_id,balanced_accuracy,auroc,accuracy,n_train,n_test,n_low_test,n_high_test,overhead_median_ms_all,overhead_median_ms_low,overhead_median_ms_high,relative_overhead_low,relative_overhead_high,effective_pad
llama,ttft_jitter_sym,800.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,3.55320,-24.25695,55.10213,-0.38972,0.01837,
llama,ttft_jitter_sym,800.00000,1,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,800.00000,1,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,25.52735,14.30701,57.25174,0.22229,0.02090,
llama,ttft_jitter_sym,1200.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,-6.38714,-27.64971,26.24892,-0.51770,0.00879,
llama,ttft_jitter_sym,1200.00000,1,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,frozen,LogReg,core,4,0.99583,1.00000,0.99583,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,ttft_jitter_sym,1200.00000,1,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,-6.57030,-25.20065,-4.08116,-0.47070,-0.00142,
llama,itl_jitter_nonneg,5.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.44603,2.48130,2.43649,0.11859,0.00204,
llama,itl_jitter_nonneg,5.00000,1,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,5.00000,1,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.50361,2.50234,2.50517,0.12015,0.00200,
llama,itl_jitter_nonneg,10.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,5.18545,5.18545,5.18562,0.24923,0.00417,
llama,itl_jitter_nonneg,10.00000,1,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
llama,itl_jitter_nonneg,10.00000,1,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,5.10279,5.23276,5.03466,0.25265,0.00405,
