dataset,offload_gb,label,run_concurrency,run_id,request_idx,source_file,model_name,input_len,target_output_len,actual_output_len,ttft_ms,itl_count,itl_mean_ms,itl_median_ms,itl_std_ms,itl_min_ms,itl_max_ms,itl_p95_ms,itl_p99_ms,decode_time_ms,e2el_ms
qwen,12,1,1,4,17,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131/qwen_offload12_conc1_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,1508.272233999378,64,1483.2535600000085,1506.7095100002916,186.87433754628938,0.008730001354706474,1509.9756060008076,1508.6686806006583,1509.4343553606632,94928.22784000055,96436.50007399992
qwen,12,1,1,4,18,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131/qwen_offload12_conc1_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,1509.7769730000437,64,1482.9507617968716,1506.570152000677,186.83572057468032,0.008189999789465219,1509.9904790004075,1508.0711138493825,1508.9502028404968,94908.84875499978,96418.62572799982
qwen,12,1,1,4,19,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131/qwen_offload12_conc1_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,1508.7260740001511,64,1482.629204609367,1506.1014174989396,186.79642676665742,0.00977099989540875,1509.3349929993565,1507.885826149959,1509.1732146707363,94888.26909499949,96396.99516899964
qwen,12,1,1,5,0,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131/qwen_offload12_conc1_run5.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,1509.5670520004205,64,1482.9629367656025,1506.29763500001,186.83985963573653,0.010639998436090536,1510.4109189996962,1509.0538878996995,1509.9956797002596,94909.62795299856,96419.19500499898
qwen,12,1,1,5,1,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131/qwen_offload12_conc1_run5.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,1510.202470999502,64,1482.943886890638,1506.2703790008527,186.83507610221739,0.009360001058666967,1509.3829119996371,1508.2181553992996,1509.2754560500907,94908.40876100083,96418.61123200033
qwen,12,1,1,5,2,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131/qwen_offload12_conc1_run5.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,1511.4741029992729,64,1483.0131969218883,1506.395216501005,186.84510461858937,0.008380000508623198,1510.265304999848,1509.0087703987592,1509.7327893104375,94912.84460300085,96424.31870600012
qwen,12,1,1,5,3,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131/qwen_offload12_conc1_run5.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,1509.7682970008464,64,1483.177773312491,1506.6309655012446,186.86531700179125,0.010600000678095967,1509.443855000427,1508.6191469995356,1509.3353765605207,94923.37749199942,96433.14578900026
qwen,12,1,1,5,4,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131/qwen_offload12_conc1_run5.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,1509.3157960000099,64,1483.0908733437411,1506.7216440002085,186.85482139366573,0.010919999112957157,1510.3831569995236,1508.468908148825,1509.4388374001574,94917.81589399943,96427.13168999944
qwen,12,1,1,5,5,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131/qwen_offload12_conc1_run5.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,1511.0237579992827,64,1483.086841984374,1506.6982250000365,186.85400855668033,0.008359998901141807,1510.2298270012398,1508.4074825986136,1509.3945345702741,94917.55788699993,96428.58164499921
qwen,12,1,1,5,6,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload12_20260602_054131/qwen_offload12_conc1_run5.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,1508.8092830010282,64,1482.991498687511,1506.6148169998996,186.8411118576343,0.008171000445145182,1508.7702210003044,1508.1447205492623,1508.6042462399382,94911.4559160007,96420.26519900173
